FL_DATE,CARRIER,CARRIER_NAME,FL_NUM,ORIGIN_AIRPORT,ORIGIN_CITY_NAME,DEST_AIRPORT,DEST_CITY_NAME,DEP_TIME,ARR_TIME,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1/1/2017,UA,United Air Lines Inc.,775,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1217,1350,0,,131,888,,,,,
1/1/2017,UA,United Air Lines Inc.,776,Chicago O'Hare International,"Chicago, IL",Orlando International,"Orlando, FL",1139,1509,0,,134,1005,,,,,
1/1/2017,UA,United Air Lines Inc.,782,Chicago O'Hare International,"Chicago, IL",Dallas/Fort Worth International,"Dallas/Fort Worth, TX",1935,2149,0,,118,802,,,,,
1/1/2017,UA,United Air Lines Inc.,786,Chicago O'Hare International,"Chicago, IL",Cleveland-Hopkins International,"Cleveland, OH",1648,1854,0,,46,316,,,,,
1/1/2017,UA,United Air Lines Inc.,790,Chicago O'Hare International,"Chicago, IL",Logan International,"Boston, MA",1759,2103,0,,99,867,,,,,
1/1/2017,UA,United Air Lines Inc.,791,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1057,1347,0,,90,733,,,,,
1/1/2017,UA,United Air Lines Inc.,793,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",1654,1910,0,,235,1744,34,0,0,0,0
1/1/2017,UA,United Air Lines Inc.,806,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1046,1205,0,,120,888,,,,,
1/1/2017,UA,United Air Lines Inc.,810,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",1314,1549,0,,253,1846,,,,,
1/1/2017,UA,United Air Lines Inc.,899,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",907,1052,0,,197,1514,,,,,
1/1/2017,UA,United Air Lines Inc.,936,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",727,1002,0,,139,925,,,,,
1/1/2017,UA,United Air Lines Inc.,976,Chicago O'Hare International,"Chicago, IL",Cleveland-Hopkins International,"Cleveland, OH",2104,2310,0,,48,316,,,,,
1/1/2017,UA,United Air Lines Inc.,985,Chicago O'Hare International,"Chicago, IL",Washington Dulles International,"Washington, DC",2015,2248,0,,74,588,,,,,
1/1/2017,UA,United Air Lines Inc.,1113,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",1919,2153,0,,131,925,,,,,
1/1/2017,UA,United Air Lines Inc.,1128,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",1400,1642,0,,136,925,,,,,
1/1/2017,UA,United Air Lines Inc.,1138,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",819,1052,0,,227,1744,,,,,
1/1/2017,UA,United Air Lines Inc.,1153,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",1313,1527,0,,235,1744,,,,,
1/1/2017,UA,United Air Lines Inc.,1160,Chicago O'Hare International,"Chicago, IL",John Wayne Airport-Orange County,"Santa Ana, CA",1717,1937,0,,239,1726,,,,,
1/1/2017,UA,United Air Lines Inc.,1180,Chicago O'Hare International,"Chicago, IL",Orlando International,"Orlando, FL",2028,1,0,,130,1005,66,0,0,0,0
1/1/2017,UA,United Air Lines Inc.,1183,Chicago O'Hare International,"Chicago, IL",Salt Lake City International,"Salt Lake City, UT",1919,2147,0,,180,1250,,,,,
1/1/2017,UA,United Air Lines Inc.,1213,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",1553,1837,0,,252,1846,,,,,
1/1/2017,UA,United Air Lines Inc.,1233,Chicago O'Hare International,"Chicago, IL",Philadelphia International,"Philadelphia, PA",2110,2347,0,,78,678,,,,,
1/1/2017,UA,United Air Lines Inc.,1261,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",2135,24,0,,84,719,,,,,
1/1/2017,UA,United Air Lines Inc.,1280,Chicago O'Hare International,"Chicago, IL",Ted Stevens Anchorage International,"Anchorage, AK",1646,2012,0,,360,2846,,,,,
1/1/2017,UA,United Air Lines Inc.,1417,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",752,1147,0,,158,1182,,,,,
1/1/2017,UA,United Air Lines Inc.,1419,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",2001,2355,0,,155,1182,6,0,0,0,21
1/1/2017,UA,United Air Lines Inc.,1460,Chicago O'Hare International,"Chicago, IL",Jackson Hole,"Jackson, WY",907,1105,0,,153,1162,,,,,
1/1/2017,UA,United Air Lines Inc.,1476,Chicago O'Hare International,"Chicago, IL",Bozeman Yellowstone International,"Bozeman, MT",917,1127,0,,167,1186,,,,,
1/1/2017,UA,United Air Lines Inc.,1561,Chicago O'Hare International,"Chicago, IL",Cyril E King,"Charlotte Amalie, VI",906,1537,0,,250,2116,,,,,
1/1/2017,UA,United Air Lines Inc.,1586,Chicago O'Hare International,"Chicago, IL",Orlando International,"Orlando, FL",745,1118,0,,128,1005,,,,,
1/1/2017,UA,United Air Lines Inc.,1590,Chicago O'Hare International,"Chicago, IL",San Diego International,"San Diego, CA",944,1145,0,,224,1723,,,,,
1/1/2017,UA,United Air Lines Inc.,1603,Chicago O'Hare International,"Chicago, IL",Phoenix Sky Harbor International,"Phoenix, AZ",1726,2020,0,,205,1440,0,0,3,0,24
1/1/2017,UA,United Air Lines Inc.,1611,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",1503,1745,0,,85,719,45,0,0,0,0
1/1/2017,UA,United Air Lines Inc.,1626,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",600,848,0,,85,719,,,,,
1/1/2017,UA,United Air Lines Inc.,1641,Chicago O'Hare International,"Chicago, IL",Seattle/Tacoma International,"Seattle, WA",1733,1946,0,,230,1721,,,,,
1/1/2017,UA,United Air Lines Inc.,1693,Chicago O'Hare International,"Chicago, IL",Raleigh-Durham International,"Raleigh/Durham, NC",1352,1644,0,,84,646,,,,,
1/1/2017,UA,United Air Lines Inc.,1701,Chicago O'Hare International,"Chicago, IL",Montrose Regional,"Montrose/Delta, CO",915,1106,0,,153,1081,,,,,
1/1/2017,UA,United Air Lines Inc.,1720,Chicago O'Hare International,"Chicago, IL",Eppley Airfield,"Omaha, NE",855,1018,0,,64,416,,,,,
1/1/2017,UA,United Air Lines Inc.,1722,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",1739,2032,0,,149,925,,,,,
1/1/2017,UA,United Air Lines Inc.,1738,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",727,1119,0,,156,1197,,,,,
1/1/2017,UA,United Air Lines Inc.,1742,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",1956,2232,0,,246,1846,41,0,6,0,0
1/1/2017,UA,United Air Lines Inc.,1747,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",544,816,0,,134,925,,,,,
1/1/2017,UA,United Air Lines Inc.,1748,Chicago O'Hare International,"Chicago, IL",Austin - Bergstrom International,"Austin, TX",1605,1848,0,,139,977,,,,,
1/1/2017,UA,United Air Lines Inc.,1773,Chicago O'Hare International,"Chicago, IL",Portland International,"Portland, OR",2238,58,0,,240,1739,,,,,
1/1/2017,UA,United Air Lines Inc.,1778,Chicago O'Hare International,"Chicago, IL",Sarasota/Bradenton International,"Sarasota/Bradenton, FL",731,1104,0,,136,1050,,,,,
1/1/2017,UA,United Air Lines Inc.,1810,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",1202,1601,0,,156,1182,11,0,0,0,57
1/1/2017,UA,United Air Lines Inc.,1816,Chicago O'Hare International,"Chicago, IL",Bozeman Yellowstone International,"Bozeman, MT",1926,2141,0,,169,1186,,,,,
1/1/2017,UA,United Air Lines Inc.,1832,Chicago O'Hare International,"Chicago, IL",Dane County Regional-Truax Field,"Madison, WI",2237,2333,0,,25,108,,,,,
1/1/2017,UA,United Air Lines Inc.,1836,Chicago O'Hare International,"Chicago, IL",Portland International,"Portland, OR",1613,1819,0,,230,1739,,,,,
1/1/2017,UA,United Air Lines Inc.,1846,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",2153,21,0,,130,925,20,0,0,0,0
1/1/2017,UA,United Air Lines Inc.,1847,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",1709,1954,0,,259,1846,,,,,
1/1/2017,UA,United Air Lines Inc.,1850,Chicago O'Hare International,"Chicago, IL",Cleveland-Hopkins International,"Cleveland, OH",1455,1702,0,,47,316,,,,,
1/1/2017,UA,United Air Lines Inc.,1854,Chicago O'Hare International,"Chicago, IL",Eagle County Regional,"Eagle, CO",850,1032,0,,140,1007,,,,,
1/1/2017,UA,United Air Lines Inc.,1862,Chicago O'Hare International,"Chicago, IL",Southwest Florida International,"Fort Myers, FL",1932,2334,0,,154,1120,,,,,
1/1/2017,UA,United Air Lines Inc.,1869,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1508,1639,0,,124,888,,,,,
1/1/2017,UA,United Air Lines Inc.,1875,Chicago O'Hare International,"Chicago, IL",George Bush Intercontinental/Houston,"Houston, TX",1104,1342,0,,136,925,,,,,
1/1/2017,UA,United Air Lines Inc.,1883,Chicago O'Hare International,"Chicago, IL",Seattle/Tacoma International,"Seattle, WA",2235,51,0,,232,1721,,,,,
1/1/2017,UA,United Air Lines Inc.,1896,Chicago O'Hare International,"Chicago, IL",Luis Munoz Marin International,"San Juan, PR",2248,506,0,,240,2072,,,,,
1/1/2017,UA,United Air Lines Inc.,1927,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",2104,107,0,,158,1197,,,,,
1/1/2017,UA,United Air Lines Inc.,1995,Chicago O'Hare International,"Chicago, IL",Newark Liberty International,"Newark, NJ",1751,2057,0,,90,719,,,,,
1/1/2017,UA,United Air Lines Inc.,1996,Chicago O'Hare International,"Chicago, IL",Luis Munoz Marin International,"San Juan, PR",744,1353,0,,234,2072,,,,,
1/1/2017,UA,United Air Lines Inc.,2000,Chicago O'Hare International,"Chicago, IL",Washington Dulles International,"Washington, DC",2100,2338,0,,77,588,,,,,
1/1/2017,UA,United Air Lines Inc.,2001,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",935,1149,0,,215,1744,,,,,
1/1/2017,UA,United Air Lines Inc.,2003,Chicago O'Hare International,"Chicago, IL",John Wayne Airport-Orange County,"Santa Ana, CA",1915,2136,0,,243,1726,,,,,
1/1/2017,UA,United Air Lines Inc.,2005,Chicago O'Hare International,"Chicago, IL",Sacramento International,"Sacramento, CA",1213,1436,0,,247,1781,,,,,
1/1/2017,UA,United Air Lines Inc.,2015,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",2245,16,0,,130,888,,,,,
1/1/2017,UA,United Air Lines Inc.,2032,Chicago O'Hare International,"Chicago, IL",Orlando International,"Orlando, FL",2105,42,0,,132,1005,,,,,
1/1/2017,VX,Aces Airlines,201,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",755,1023,0,,243,1846,,,,,
1/1/2017,VX,Aces Airlines,205,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",1405,1706,0,,260,1846,,,,,
1/1/2017,VX,Aces Airlines,211,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",1923,2238,0,,268,1846,23,0,0,0,0
1/1/2017,VX,Aces Airlines,231,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",908,1139,0,,233,1744,,,,,
1/1/2017,VX,Aces Airlines,241,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",1805,2040,0,,245,1744,,,,,
1/1/2017,AA,American Airlines Inc.,516,Chicago O'Hare International,"Chicago, IL",Phoenix Sky Harbor International,"Phoenix, AZ",1714,1959,0,,206,1440,,,,,
1/1/2017,AA,American Airlines Inc.,602,Chicago O'Hare International,"Chicago, IL",Philadelphia International,"Philadelphia, PA",1921,2206,0,,82,678,0,0,0,0,23
1/1/2017,AA,American Airlines Inc.,650,Chicago O'Hare International,"Chicago, IL",Charlotte Douglas International,"Charlotte, NC",1327,1623,0,,81,599,,,,,
1/1/2017,AA,American Airlines Inc.,1507,Chicago O'Hare International,"Chicago, IL",Tucson International,"Tucson, AZ",948,1234,0,,207,1437,,,,,
1/1/2017,AA,American Airlines Inc.,1510,Chicago O'Hare International,"Chicago, IL",Tampa International,"Tampa, FL",858,1228,0,,132,1012,,,,,
1/1/2017,AA,American Airlines Inc.,1529,Chicago O'Hare International,"Chicago, IL",Raleigh-Durham International,"Raleigh/Durham, NC",1913,2208,0,,89,646,,,,,
1/1/2017,AA,American Airlines Inc.,1530,Chicago O'Hare International,"Chicago, IL",Seattle/Tacoma International,"Seattle, WA",2017,2305,0,,239,1721,,,,,
1/1/2017,AA,American Airlines Inc.,1571,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",959,1244,0,,230,1744,,,,,
1/1/2017,AA,American Airlines Inc.,1575,Chicago O'Hare International,"Chicago, IL",Raleigh-Durham International,"Raleigh/Durham, NC",1354,1640,0,,86,646,,,,,
1/1/2017,AA,American Airlines Inc.,1602,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",915,1150,0,,77,612,,,,,
1/1/2017,AA,American Airlines Inc.,1622,Chicago O'Hare International,"Chicago, IL",San Francisco International,"San Francisco, CA",2028,2332,0,,280,1846,13,0,21,0,0
1/1/2017,AA,American Airlines Inc.,312,Chicago O'Hare International,"Chicago, IL",Minneapolis-St Paul International,"Minneapolis, MN",1357,1523,0,,61,334,22,0,1,0,0
1/1/2017,AA,American Airlines Inc.,327,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",1155,1428,0,,77,612,,,,,
1/1/2017,AA,American Airlines Inc.,334,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",1208,1602,0,,155,1197,,,,,
1/1/2017,AA,American Airlines Inc.,336,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1857,2143,0,,89,733,,,,,
1/1/2017,AA,American Airlines Inc.,342,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",1748,2151,0,,160,1197,67,0,0,0,0
1/1/2017,AA,American Airlines Inc.,344,Chicago O'Hare International,"Chicago, IL",John Wayne Airport-Orange County,"Santa Ana, CA",1337,1553,0,,241,1726,,,,,
1/1/2017,AA,American Airlines Inc.,348,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",2033,2322,0,,93,733,,,,,
1/1/2017,AA,American Airlines Inc.,363,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",900,1147,0,,88,733,,,,,
1/1/2017,AA,American Airlines Inc.,364,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1455,1743,0,,87,733,,,,,
1/1/2017,AA,American Airlines Inc.,365,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1639,1921,0,,85,733,,,,,
1/1/2017,AA,American Airlines Inc.,374,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1324,1612,0,,91,733,,,,,
1/1/2017,AA,American Airlines Inc.,380,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",1001,1243,0,,86,733,,,,,
1/1/2017,AA,American Airlines Inc.,388,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",823,1104,0,,89,733,,,,,
1/1/2017,AA,American Airlines Inc.,392,Chicago O'Hare International,"Chicago, IL",LaGuardia,"New York, NY",730,1019,0,,89,733,,,,,
1/1/2017,AA,American Airlines Inc.,395,Chicago O'Hare International,"Chicago, IL",Luis Munoz Marin International,"San Juan, PR",826,1445,0,,242,2072,,,,,
1/1/2017,AA,American Airlines Inc.,400,Chicago O'Hare International,"Chicago, IL",Charlotte Douglas International,"Charlotte, NC",857,1211,0,,80,599,,,,,
1/1/2017,AA,American Airlines Inc.,416,Chicago O'Hare International,"Chicago, IL",Charlotte Douglas International,"Charlotte, NC",1554,1837,0,,84,599,,,,,
1/1/2017,AA,American Airlines Inc.,437,Chicago O'Hare International,"Chicago, IL",Philadelphia International,"Philadelphia, PA",2036,2323,0,,81,678,,,,,
1/1/2017,AA,American Airlines Inc.,452,Chicago O'Hare International,"Chicago, IL",Phoenix Sky Harbor International,"Phoenix, AZ",1923,2208,0,,200,1440,23,0,0,0,0
1/1/2017,AA,American Airlines Inc.,472,Chicago O'Hare International,"Chicago, IL",Phoenix Sky Harbor International,"Phoenix, AZ",704,1009,0,,201,1440,,,,,
1/1/2017,AA,American Airlines Inc.,492,Chicago O'Hare International,"Chicago, IL",McCarran International,"Las Vegas, NV",2035,2231,0,,212,1514,,,,,
1/1/2017,AA,American Airlines Inc.,1296,Chicago O'Hare International,"Chicago, IL",San Diego International,"San Diego, CA",1158,1417,0,,233,1723,,,,,
1/1/2017,AA,American Airlines Inc.,1315,Chicago O'Hare International,"Chicago, IL",St Louis Lambert International,"St. Louis, MO",2000,2109,0,,51,258,,,,,
1/1/2017,AA,American Airlines Inc.,1316,Chicago O'Hare International,"Chicago, IL",Sacramento International,"Sacramento, CA",2007,2245,0,,260,1781,,,,,
1/1/2017,AA,American Airlines Inc.,1317,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",755,1147,0,,153,1197,35,0,0,0,0
1/1/2017,AA,American Airlines Inc.,1320,Chicago O'Hare International,"Chicago, IL",Logan International,"Boston, MA",1829,2125,0,,100,867,,,,,
1/1/2017,AA,American Airlines Inc.,1323,Chicago O'Hare International,"Chicago, IL",St Louis Lambert International,"St. Louis, MO",1912,2010,0,,47,258,,,,,
1/1/2017,AA,American Airlines Inc.,1336,Chicago O'Hare International,"Chicago, IL",Dallas/Fort Worth International,"Dallas/Fort Worth, TX",925,1200,0,,126,802,,,,,
1/1/2017,AA,American Airlines Inc.,1344,Chicago O'Hare International,"Chicago, IL",Austin - Bergstrom International,"Austin, TX",1021,1309,0,,142,977,,,,,
1/1/2017,AA,American Airlines Inc.,1358,Chicago O'Hare International,"Chicago, IL",Los Angeles International,"Los Angeles, CA",1535,1818,0,,237,1744,14,0,1,0,16
1/1/2017,AA,American Airlines Inc.,1377,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",841,1255,0,,157,1197,,,,,
1/1/2017,AA,American Airlines Inc.,1407,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",1503,1915,0,,159,1197,,,,,
1/1/2017,AA,American Airlines Inc.,1409,Chicago O'Hare International,"Chicago, IL",Minneapolis-St Paul International,"Minneapolis, MN",1203,1312,0,,56,334,,,,,
1/1/2017,AA,American Airlines Inc.,1411,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",552,1003,0,,163,1197,,,,,
1/1/2017,AA,American Airlines Inc.,1428,Chicago O'Hare International,"Chicago, IL",Bradley International,"Hartford, CT",1853,2143,0,,91,783,,,,,
1/1/2017,AA,American Airlines Inc.,1432,Chicago O'Hare International,"Chicago, IL",Denver International,"Denver, CO",1647,1827,0,,132,888,,,,,
1/1/2017,AA,American Airlines Inc.,1433,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",1152,1555,0,,162,1182,,,,,
1/1/2017,AA,American Airlines Inc.,1438,Chicago O'Hare International,"Chicago, IL",Seattle/Tacoma International,"Seattle, WA",1358,1641,0,,235,1721,,,,,
1/1/2017,AA,American Airlines Inc.,1463,Chicago O'Hare International,"Chicago, IL",Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",825,1218,0,,160,1182,,,,,
1/1/2017,AA,American Airlines Inc.,1472,Chicago O'Hare International,"Chicago, IL",Norman Y. Mineta San Jose International,"San Jose, CA",2102,2335,0,,258,1829,9,0,0,0,29
1/1/2017,AA,American Airlines Inc.,1474,Chicago O'Hare International,"Chicago, IL",Austin - Bergstrom International,"Austin, TX",1637,1912,0,,135,977,,,,,
1/1/2017,AA,American Airlines Inc.,2059,Chicago O'Hare International,"Chicago, IL",Charlotte Douglas International,"Charlotte, NC",1011,1300,0,,80,599,,,,,
1/1/2017,AA,American Airlines Inc.,2185,Chicago O'Hare International,"Chicago, IL",Minneapolis-St Paul International,"Minneapolis, MN",2035,2155,0,,61,334,,,,,
1/1/2017,AA,American Airlines Inc.,2192,Chicago O'Hare International,"Chicago, IL",Ronald Reagan Washington National,"Washington, DC",1600,1841,0,,85,612,1,0,0,0,28
1/1/2017,AA,American Airlines Inc.,2193,Chicago O'Hare International,"Chicago, IL",Miami International,"Miami, FL",1830,2230,0,,159,1197,,,,,
1/1/2017,AA,American Airlines Inc.,2198,Chicago O'Hare International,"Chicago, IL",Orlando International,"Orlando, FL",1413,1758,0,,140,1005,0,0,2,0,104
1/1/2017,AA,American Airlines Inc.,2201,Chicago O'Hare International,"Chicago, IL",St Louis Lambert International,"St. Louis, MO",2145,2251,0,,50,258,,,,,
